*********************************************************************
************ Scheduling algorithm: Round Robin ***********************
************ ( No. of Task = 100  Quantum = 4 ) **********************
*********************************************************************
 pid arrival CPU-burst   finish  waiting     turn  response Context
   1       0         1      1.0      0.0      1.0       0.0       0
   2       2         3      5.0      0.0      3.0       0.0       0
   3       7         6     13.5      0.5      6.5       0.0       1
   4      12        18     54.0     24.0     42.0       1.5       4
   5      20         3     25.5      2.5      5.5       2.5       0
   6      25        29    777.5    723.5    752.5       5.0       7
   7      30        20    234.5    184.5    204.5       9.0       4
   8      36         4     52.0     12.0     16.0      12.0       0
   9      41        14    203.5    148.5    162.5      13.0       3
  10      47        35   1500.0   1418.0   1453.0      16.0       8
  11      51        18    493.5    424.5    442.5      21.0       4
  12      55        30   1380.5   1295.5   1325.5      21.5       7
  13      59        49   2125.5   2017.5   2066.5      26.5      12
  14      63         1     95.5     31.5     32.5      31.5       0
  15      70        32   1540.0   1438.0   1470.0      30.0       7
  16      77         2    115.5     36.5     38.5      36.5       0
  17      81         6    197.0    110.0    116.0      39.0       1
  18      87         3    132.0     42.0     45.0      42.0       0
  19      91        23   1216.0   1102.0   1125.0      45.5       5
  20      97        47   2137.5   1993.5   2040.5      48.5      11
  21     104        22   1285.0   1159.0   1181.0      50.5       5
  22     109        14    792.5    669.5    683.5      59.0       3
  23     112        39   2018.5   1867.5   1906.5      60.5       9
  24     115        38   2025.0   1872.0   1910.0      66.5       9
  25     120         6    317.0    191.0    197.0      70.5       1
  26     125        11    540.0    404.0    415.0      72.0       2
  27     129        27   1609.5   1453.5   1480.5      74.5       6
  28     136        19   1179.5   1024.5   1043.5      72.0       4
  29     140        29   1805.5   1636.5   1665.5      77.0       7
  30     143        28   1662.5   1491.5   1519.5      83.0       6
  31     146        40   2068.5   1882.5   1922.5      88.5       9
  32     150        15   1001.0    836.0    851.0      93.5       3
  33     152         1    249.0     96.0     97.0      96.0       0
  34     160        29   1865.5   1676.5   1705.5      98.0       7
  35     163        36   1996.5   1797.5   1833.5      99.5       8
  36     171         3    279.0    105.0    108.0     105.0       0
  37     176        13   1091.0    902.0    915.0     107.5       3
  38     183        19   1360.5   1158.5   1177.5     114.0       4
  39     189        31   1915.0   1695.0   1726.0     117.0       7
  40     195         2    319.0    122.0    124.0     122.0       0
  41     200        46   2198.5   1952.5   1998.5     119.0      11
  42     203        22   1606.5   1381.5   1403.5     125.0       5
  43     209        40   2118.0   1869.0   1909.0     128.0       9
  44     212         2    343.5    129.5    131.5     129.5       0
  45     216         5    581.5    360.5    365.5     132.0       1
  46     220        21   1636.0   1395.0   1416.0     137.0       5
  47     223        77   2275.0   1975.0   2052.0     143.0      19
  48     229         7    632.5    396.5    403.5     146.0       1
  49     232        11    965.5    722.5    733.5     152.0       2
  50     238        36   2064.5   1790.5   1826.5     150.5       8
  51     243         9    984.5    732.5    741.5     154.5       2
  52     251        12   1006.0    743.0    755.0     160.0       2
  53     254        23   1701.5   1424.5   1447.5     166.0       5
  54     261         4    433.0    168.0    172.0     168.0       0
  55     268        26   1872.0   1578.0   1604.0     174.0       6
  56     273        38   2148.5   1837.5   1875.5     178.0       9
  57     277        21   1738.5   1440.5   1461.5     183.0       5
  58     284         7    795.5    504.5    511.5     185.0       1
  59     290        33   2100.5   1777.5   1810.5     188.0       8
  60     295        13   1353.0   1045.0   1058.0     192.0       3
  61     300        26   1901.0   1575.0   1601.0     193.5       6
  62     304        43   2196.5   1849.5   1892.5     198.5      10
  63     309        26   1912.0   1577.0   1603.0     202.5       6
  64     315         1    526.0    210.0    211.0     210.0       0
  65     322         2    528.0    204.0    206.0     204.0       0
  66     327        41   2199.5   1831.5   1872.5     205.5      10
  67     330        18   1604.5   1256.5   1274.5     210.0       4
  68     338         5    882.0    539.0    544.0     215.5       1
  69     342        34   2120.0   1744.0   1778.0     220.5       8
  70     346        44   2203.5   1813.5   1857.5     221.0      10
  71     352         8    904.0    544.0    552.0     224.0       1
  72     356        19   1626.0   1251.0   1270.0     225.5       4
  73     361        23   1804.5   1420.5   1443.5     229.5       5
  74     365         3    602.5    234.5    237.5     234.5       0
  75     370        10   1204.0    824.0    834.0     237.0       2
  76     374        21   1811.0   1416.0   1437.0     242.0       5
  77     376        30   2058.5   1652.5   1682.5     249.0       7
  78     381        26   1953.0   1546.0   1572.0     251.5       6
  79     386        30   2060.5   1644.5   1674.5     255.5       7
  80     389        28   1961.5   1544.5   1572.5     261.5       6
  81     393         4    663.5    266.5    270.5     266.5       0
  82     398        16   1483.5   1069.5   1085.5     270.0       3
  83     403        48   2234.5   1783.5   1831.5     274.0      11
  84     408        24   1851.0   1419.0   1443.0     278.0       5
  85     411         5   1002.0    586.0    591.0     284.0       1
  86     416        12   1269.5    841.5    853.5     288.0       2
  87     421        49   2251.5   1781.5   1830.5     292.0      12
  88     425         2    724.0    297.0    299.0     297.0       0
  89     429        28   1988.0   1531.0   1559.0     299.5       6
  90     434        32   2086.0   1620.0   1652.0     299.0       7
  91     439         1    743.0    303.0    304.0     303.0       0
  92     447         2    754.0    305.0    307.0     305.0       0
  93     450        25   1997.5   1522.5   1547.5     304.0       6
  94     455        47   2242.0   1740.0   1787.0     308.0      11
  95     459         7   1072.0    606.0    613.0     313.0       1
  96     463         4    781.5    314.5    318.5     314.5       0
  97     466        48   2246.0   1732.0   1780.0     320.0      11
  98     474        16   1562.0   1072.0   1088.0     321.5       3
  99     477        11   1342.0    854.0    865.0     323.0       2
 100     482         9   1343.0    852.0    861.0     327.0       2
Average CPU burst time = 20.0 ms,   Average waiting time = 1014.0 ms
Average turn around time = 1034.5 ms,  Average response time = 157.0 ms
Total No. of Context Switching Performed = 450
